User,Text,Date,Retweets,Favorites,HashTags,City,clean_tweet,Sentiment
DhawnKumar,#DowJonesFutures #SGXNIFTY #COVID19 #Diesel worldwide corona cases crossed 37.25 lakhs deaths crossed 2.58 lakhs Indian cases at 49.4k all bad Dow closed 130 points up future down 100 points another week day ahead diesel prices increased too much price of all items will high,2020-05-06 01:09:55+00:00,0,0,#DowJonesFutures #SGXNIFTY #COVID19 #Diesel,Delhi,DowJonesFutures SGXNIFTY COVID19 Diesel worldwide corona cases crossed 37 25 lakhs deaths crossed 2 58 lakhs Indian cases at 49 4k all bad Dow closed 130 points up future down 100 points another week day ahead diesel prices increased too much price of all items will high,Negative
gulatianisha013,"Days when masks are our savior Keep yourself #SaferAtHome , even if you go out Follow the necessary precautions. #StaySafeStayHealthy #COVID19 #COVID19India #CoronavirusIndia",2020-05-05 23:05:40+00:00,0,2,#SaferAtHome #StaySafeStayHealthy #COVID19 #COVID19India #CoronavirusIndia,Delhi,Days when masks are our savior Keep yourself SaferAtHome even if you go out Follow the necessary precautions StaySafeStayHealthy COVID19 COVID19India CoronavirusIndia,Neutral
saifali_298, Hand washing still plays a key role in protecting yourself and others from coronavirus. Wash your hands more often Use soap and water for 20 seconds Or use hand sanitiser #StayHomeStaySafe #SocialDistancing #UseYourFaceMask #COVID19 ,2020-05-05 22:29:59+00:00,0,2,#StayHomeStaySafe #SocialDistancing #UseYourFaceMask #COVID19,Delhi,Hand washing still plays a key role in protecting yourself and others from coronavirus Wash your hands more often Use soap and water for 20 seconds Or use hand sanitiser StayHomeStaySafe SocialDistancing UseYourFaceMask COVID19,Positive
srijanpalsingh,India is at number 5 in the total new cases registered everyday... Despite limited testing and lockdown. The battle is only beginning. No time to rest.. no time to slack. #coronavirus #COVID19 ,2020-05-05 21:50:57+00:00,9,22,#coronavirus #COVID19,Delhi,India is at number 5 in the total new cases registered everyday Despite limited testing and lockdown The battle is only beginning No time to rest no time to slack coronavirus COVID19,Negative
o2aparna,"@DrMNPandeyMP Dear Sir, When beauty and wellness industry get COVID-19 relief package in the form of cash liquidity from Banks/ SIDBI. This industry employed more than 50 Lac+ talents. #pleasehelp #COVID19 #beautyandwellness #salon #salonjobs #modi #startup #MSME #reliefpackage",2020-05-05 21:36:33+00:00,0,0,#pleasehelp #COVID19 #beautyandwellness #salon #salonjobs #modi #startup #MSME #reliefpackage,Delhi,Dear Sir When beauty and wellness industry get COVID 19 relief package in the form of cash liquidity from Banks SIDBI This industry employed more than 50 Lac talents pleasehelp COVID19 beautyandwellness salon salonjobs modi startup MSME reliefpackage,Positive
AllOfTheWay,A #Nigth During The #CoVid19 #LockDown ... #WeAreAllInThisTogether... #SocialDistancing #AllOfTheWay . #NewDelhi #India #Asia #Earth. #Indiaig #IndiaPictures #_Soi #India_ig #India_igers #India_gram #TeamPixel… https://www.instagram.com/p/B_0esxkp-Fl/?igshid=1xaaucriphij7,2020-05-05 20:42:55+00:00,0,0,#Nigth #CoVid19 #LockDown #WeAreAllInThisTogether #SocialDistancing #AllOfTheWay #NewDelhi #India #Asia #Earth #Indiaig #IndiaPictures #_Soi #India_ig #India_igers #India_gram #TeamPixel,Delhi,A Nigth During The CoVid19 LockDown WeAreAllInThisTogether SocialDistancing AllOfTheWay NewDelhi India Asia Earth Indiaig IndiaPictures Soi India ig India igers India gram TeamPixel,Neutral
aman_jack_07,"Here Is A Guide To Help U Understand, What's Allowed & What's Not Allowed In Every Zone...Swipe Left. #Lockdown3 #RedZone #orangezone #GreenZone #Lockdown #coronavirus #COVID19 #covid_19Ke #Corona #StaySafe #StayHome #StayHomeStaySafe #WashYourHands #CoronavirusOutbreakindia",2020-05-05 20:34:32+00:00,1,3,#Lockdown3 #RedZone #orangezone #GreenZone #Lockdown #coronavirus #COVID19 #covid_19Ke #Corona #StaySafe #StayHome #StayHome #StayHomeStaySafe #WashYourHands #WashYourHands #CoronavirusOutbreakindia,Delhi,Here Is A Guide To Help U Understand What s Allowed What s Not Allowed In Every Zone Swipe Left Lockdown3 RedZone orangezone GreenZone Lockdown coronavirus COVID19 covid 19Ke Corona StaySafe StayHome StayHomeStaySafe WashYourHands CoronavirusOutbreakindia,Neutral
jasminrayz,Parenting in Covid: Day 6 - ‘Connection before correction’ We cannot influence children in a positive way until we create a connection with them. #parentingincovid #jasminkumar #parentinganswersbyjasminkumar #parenting #COVID19 #ParentinginQuarantine #ParentingInLockdown,2020-05-05 20:19:30+00:00,0,2,#parentingincovid #jasminkumar #parentinganswersbyjasminkumar #parenting #COVID19 #ParentinginQuarantine #ParentingInLockdown,Delhi,Parenting in Covid Day 6 Connection before correction We cannot influence children in a positive way until we create a connection with them parentingincovid jasminkumar parentinganswersbyjasminkumar parenting COVID19 ParentinginQuarantine ParentingInLockdown,Positive
amitabhnews18,"Over 60000 NCC cadets, of whom 25% are girls now assisting local administration in preventing #COVID19. @DefenceMinIndia @rajnathsingh appreciated this in his video conference *Govt plans to modernise,expand NCC in Coastal&amp;Border areas,make activities compatible with Edu system",2020-05-05 19:19:13+00:00,0,1,#COVID19,Delhi,Over 60000 NCC cadets of whom 25 are girls now assisting local administration in preventing COVID19 appreciated this in his video conference Govt plans to modernise expand NCC in Coastal amp Border areas make activities compatible with Edu system,Positive
NehaNivedita,This is sad. It is good to see how you are thinking for your parents and the society. Very sure @DelhiPolice will be able to help you. #COVID19 biting everyone.,2020-05-05 18:32:37+00:00,0,1,#COVID19,Delhi,This is sad It is good to see how you are thinking for your parents and the society Very sure will be able to help you COVID19 biting everyone,Positive
ghazanfar_rizvi,"#Journalists Covering Pandemic Feel the Heat, Arrests and Interrogation #Covid19 #IndiaLockdown",2020-05-05 18:18:13+00:00,2,1,#Journalists #Covid19 #IndiaLockdown,Delhi,Journalists Covering Pandemic Feel the Heat Arrests and Interrogation Covid19 IndiaLockdown,Neutral
DhawnKumar,#Diesal #Petrol #COVID19 #stimulus Government has raised duty on diesel and petrol to help people in fighting corona virus by 10₹ to 13₹ respectively state government spread raised by 7 to 8₹ diesel and petrol may be around 80₹ per liter I am not worried since I have no CAR,2020-05-05 18:16:14+00:00,0,0,#Diesal #Petrol #COVID19 #stimulus,Delhi,Diesal Petrol COVID19 stimulus Government has raised duty on diesel and petrol to help people in fighting corona virus by 10 to 13 respectively state government spread raised by 7 to 8 diesel and petrol may be around 80 per liter I am not worried since I have no CAR,Neutral
krishnamishra36,"In period of 40days lockdown, liberty to sale wine is against the labour of warriors. You will see unwarranted results of #covid19 in coming 10days. Every state government shall be responsible, as they are busy to collect revenue against funerals of the citizens.",2020-05-05 18:09:25+00:00,0,0,#covid19,Delhi,In period of 40days lockdown liberty to sale wine is against the labour of warriors You will see unwarranted results of covid19 in coming 10days Every state government shall be responsible as they are busy to collect revenue against funerals of the citizens,Positive
krishnamishra36,"In period of 40days lockdown, liberty to sale wine is against the labour of warriors. You will see unwarranted results of #covid19 in coming 10days. Every state government shall be responsible, as they are busy to collect revenue against funerals of the citizens.",2020-05-05 17:53:57+00:00,0,0,#covid19,Delhi,In period of 40days lockdown liberty to sale wine is against the labour of warriors You will see unwarranted results of covid19 in coming 10days Every state government shall be responsible as they are busy to collect revenue against funerals of the citizens,Positive
sumeersodhi,"Stop this ! I’m shocked at this illogical decision of not allowing #liquor to be delivered at home during #COVID19 It’ll generate employment, charge more if you have to. We can’t stick arnd with 100 yr old excise act. Further pains to see as to why courts aren’t interfering. ",2020-05-05 17:52:42+00:00,1,8,#liquor #COVID19,Delhi,Stop this I m shocked at this illogical decision of not allowing liquor to be delivered at home during COVID19 It ll generate employment charge more if you have to We can t stick arnd with 100 yr old excise act Further pains to see as to why courts aren t interfering,Negative
Be_Neutral_Best,On getting news of liquor shops opening. #liqourshops #Say_No_To_Alcohol #FreeTrains4Workers #girlslockeroom #KashmirGetsPulitzer #Lockdown3 #coronavirusinindia #COVID19 #coronavirus #Valimai #boyslockeroom #Bollywood #boislockerroom #NarendraModi #wineshops,2020-05-05 17:42:45+00:00,1,2,#liqourshops #Say_No_To_Alcohol #FreeTrains4Workers #girlslockeroom #KashmirGetsPulitzer #Lockdown3 #coronavirusinindia #COVID19 #coronavirus #Valimai #boyslockeroom #Bollywood #boislockerroom #NarendraModi #wineshops,Delhi,On getting news of liquor shops opening liqourshops Say No To Alcohol FreeTrains4Workers girlslockeroom KashmirGetsPulitzer Lockdown3 coronavirusinindia COVID19 coronavirus Valimai boyslockeroom Bollywood boislockerroom NarendraModi wineshops,Neutral
wishesblessings,These are the kind of smiles that we're striving hard for..! #lockdown #COVID19 #smile #tuesdayvibes #HelpingHands,2020-05-05 17:29:33+00:00,0,3,#lockdown #COVID19 #smile #tuesdayvibes #HelpingHands,Delhi,These are the kind of smiles that we re striving hard for lockdown COVID19 smile tuesdayvibes HelpingHands,Positive
ipshitanandi,No country wants to be on top of the #COVID19 #CoronavirusCrisis death toll chart. UK overtakes Europe. #heartbreaking,2020-05-05 17:21:51+00:00,0,0,#COVID19 #CoronavirusCrisis #heartbreaking,Delhi,No country wants to be on top of the COVID19 CoronavirusCrisis death toll chart UK overtakes Europe heartbreaking,Positive
megha_star_,"What’s the point of Lockdown @PMOIndia @narendramodi sir.Opening up of wine shops at this moment is http://shameful.To gather funds, u are playing with human life.Simply putting blame on Jamaat is not good,it’s the govt who should be blamed. #lockdown #COVID19 #LiquorSale",2020-05-05 17:14:02+00:00,0,0,#lockdown #COVID19 #LiquorSale,Delhi,What s the point of Lockdown sir Opening up of wine shops at this moment is gather funds u are playing with human life Simply putting blame on Jamaat is not good it s the govt who should be blamed lockdown COVID19 LiquorSale,Negative
Karma_Paljor,Warning : war against #COVID19 has just started. From zero #Tripura has 42 cases it has crossed #Assam. We need to wake up and understand that the worst is yet to come #coronavirusinindia #coronavirus @BjpBiplab all the best,2020-05-05 17:05:48+00:00,12,32,#COVID19 #Tripura #Assam #coronavirusinindia #coronavirus,Delhi,Warning war against COVID19 has just started From zero Tripura has 42 cases it has crossed Assam We need to wake up and understand that the worst is yet to come coronavirusinindia coronavirus all the best,Neutral
jayantksharma,@sardesairajdeep U R biggest noise maker who always said center is working in autocratic way &amp; state having no role in #COVID19 fight but here though as per center lockdown is till 17 May but Telangana extending it beyond. How its possible if state having no power in covid fight,2020-05-05 16:57:32+00:00,0,0,#COVID19,Delhi,U R biggest noise maker who always said center is working in autocratic way amp state having no role in COVID19 fight but here though as per center lockdown is till 17 May but Telangana extending it beyond How its possible if state having no power in covid fight,Negative
vikassinghSrAdv,#COVID19 -this lockdown is bound to adversely affect the immune system of every person. The government has mindlessly closed parks because of which the fitness of people will go down. You may save yourself from corona but fall ill due to unhealthy life during lockdown.,2020-05-05 16:39:18+00:00,0,4,#COVID19,Delhi,COVID19 this lockdown is bound to adversely affect the immune system of every person The government has mindlessly closed parks because of which the fitness of people will go down You may save yourself from corona but fall ill due to unhealthy life during lockdown,Negative
SanjayBragta,"Maharashtra corses 15K mark Delhi 5K in #COVID19 +ve cases. Maha added 841 new case in past 24hrs to reach 15525 with 34 deaths have conducted 182884 tests so far. While Delhi added 206 new cases to reach 5104 in 24hrs, no death in past 48hrs, tests so far 67,852",2020-05-05 16:10:04+00:00,2,5,#COVID19,Delhi,Maharashtra corses 15K mark Delhi 5K in COVID19 ve cases Maha added 841 new case in past 24hrs to reach 15525 with 34 deaths have conducted 182884 tests so far While Delhi added 206 new cases to reach 5104 in 24hrs no death in past 48hrs tests so far 67 852,Negative
Muktesh_S,Covid 19 update.... More Details Here►http://www.hyd7am.com/israel-claims-significant-breakthrough-to-have-isolated-a-key-coronavirus-antibody/ #corona #covid19 #india #Israel,2020-05-05 15:58:08+00:00,0,0,#corona #covid19 #india #Israel,Delhi,Covid 19 update More Details Here corona covid19 india Israel,Positive
lifelinepathlab,Get your routine test done at the comfort of your Home. Book Now! • • • #LifelineLaboratory #RoutineTest #HealthCheckup #HealthyLife #HealthyHeart #FullBodyCheckup #COVIDTest #Coronavirus #COVID_19 #COVID19… https://www.instagram.com/p/B_z4TUkJy5h/?igshid=1q4apvykce3kf,2020-05-05 15:07:24+00:00,0,0,#LifelineLaboratory #RoutineTest #HealthCheckup #HealthyLife #HealthyHeart #FullBodyCheckup #COVIDTest #Coronavirus #COVID_19 #COVID19,Delhi,Get your routine test done at the comfort of your Home Book Now LifelineLaboratory RoutineTest HealthCheckup HealthyLife HealthyHeart FullBodyCheckup COVIDTest Coronavirus COVID 19 COVID19,Neutral
photofetish,I need to travel now hooman #COVID19 #covidindia #TravelTuesday #vacation #tuesdayvibes #bored,2020-05-05 14:54:03+00:00,0,0,#COVID19 #covidindia #TravelTuesday #vacation #tuesdayvibes #bored,Delhi,I need to travel now hooman COVID19 covidindia TravelTuesday vacation tuesdayvibes bored,Negative
primenewstime1,"Video from Nainital,Even the hailstorm could not move the people standing in Queue for Liquor. What a spirit for Spirit !!!! #Nainital #LiquorShops #COVID19 #Corona – at Carbon Gym",2020-05-05 14:42:29+00:00,0,0,#Nainital #LiquorShops #COVID19 #Corona,Delhi,Video from Nainital Even the hailstorm could not move the people standing in Queue for Liquor What a spirit for Spirit Nainital LiquorShops COVID19 Corona at Carbon Gym,Neutral
vineetkaul,"Two days in a row now! The scale of COVID19 is mind numbing. When you see all markets closed, few cars, almost no people, the first thought is the disruption in lives of people. You can’t get your mind of it till you reach back home. #StrangeFeeling #COVID19 #Delhi",2020-05-05 14:40:10+00:00,1,4,#StrangeFeeling #COVID19 #Delhi,Delhi,Two days in a row now The scale of COVID19 is mind numbing When you see all markets closed few cars almost no people the first thought is the disruption in lives of people You can t get your mind of it till you reach back home StrangeFeeling COVID19 Delhi,Negative
MisterSharmaJi,"@ANI @ArvindKejriwal @narendramodi #COVID19 New Delhi | People outside a government liquor shop at Jheel Chowk, Geeta Colony. All were seen violating social distancing norms. Due to this, the people who are locked &amp; following rules are in danger Source: Hindustan Times ",2020-05-05 13:36:08+00:00,0,0,#COVID19,Delhi,COVID19 New Delhi People outside a government liquor shop at Jheel Chowk Geeta Colony All were seen violating social distancing norms Due to this the people who are locked amp following rules are in danger Source Hindustan Times,Positive
mayankjain100,Israeli Def Min Naftali Bennett said that there has been a significant breakthrough by Israel’s defense biological research institute in developing an antibody to #Covid19!,2020-05-05 12:21:22+00:00,0,3,#Covid19,Delhi,Israeli Def Min Naftali Bennett said that there has been a significant breakthrough by Israel s defense biological research institute in developing an antibody to Covid19,Positive
KR_AMITSINGH,"219 new cases of #COVID19 have been reported in Punjab today, taking total number of cases to 1451 out of which 1293 cases are active. 25 patients have lost their lives due to the infection. Two patients are on ventilator support: Punjab Health Department",2020-05-05 12:15:34+00:00,0,0,#COVID19,Delhi,219 new cases of COVID19 have been reported in Punjab today taking total number of cases to 1451 out of which 1293 cases are active 25 patients have lost their lives due to the infection Two patients are on ventilator support Punjab Health Department,Negative
gbhirani,#EyetalkMediaVentures thanks all #OOH agencies for their active participation in the #DOOH workshop that was conducted to facilitate a process of unlearning and relearning the ropes of the ever-evolving DOOH industry. #biztalk #tagtalk #covid19 #India,2020-05-05 12:08:58+00:00,1,1,#EyetalkMediaVentures #OOH #DOOH #biztalk #tagtalk #covid19 #India,Delhi,EyetalkMediaVentures thanks all OOH agencies for their active participation in the DOOH workshop that was conducted to facilitate a process of unlearning and relearning the ropes of the ever evolving DOOH industry biztalk tagtalk covid19 India,Positive
SelvaRajanDelhi,"@ArvindKejriwal @AamAadmiParty @PMOIndia #COVID19 Needed a proper exit policy. The war against virus is not over. Liquor tax, diesel price hike at this juncture are not vice decisions. Scrap immly",2020-05-05 12:05:14+00:00,0,0,#COVID19,Delhi,COVID19 Needed a proper exit policy The war against virus is not over Liquor tax diesel price hike at this juncture are not vice decisions Scrap immly,Neutral
SelvaRajanDelhi,@PMOIndia @narendramodi Opening of liquor shops is not a wise decision. Pl intervene to bring a moratorium for a longer period. #COVID19 @FinMinIndia,2020-05-05 11:57:15+00:00,0,0,#COVID19,Delhi,Opening of liquor shops is not a wise decision Pl intervene to bring a moratorium for a longer period COVID19,Negative
invincibleweb_s,"#CreativeSpot Saatchi Countries urges people to stay at home with this depiction of missing tourist destinations, because like reasonable people, even they are maintaining acceptable ideals of staying out and not wandering! #Covid19 #coronavirus #StayHome #StaySafe",2020-05-05 11:56:33+00:00,0,0,#CreativeSpot #Covid19 #coronavirus #StayHome #StayHome #StaySafe,Delhi,CreativeSpot Saatchi Countries urges people to stay at home with this depiction of missing tourist destinations because like reasonable people even they are maintaining acceptable ideals of staying out and not wandering Covid19 coronavirus StayHome StaySafe,Neutral
antonjawahar,@ArvindKejriwal Monitoring of distribution of rations in Delhi during the #COVID19 #lockdown shows that 21 of the 61 #rationshops checked between May 1 &amp; May 4 were CLOSED during working hours. None of the schools were distributing ration kits announced by the #DelhiCM. - DRRAA,2020-05-05 11:27:41+00:00,0,1,#COVID19 #lockdown #rationshops #DelhiCM,Delhi,Monitoring of distribution of rations in Delhi during the COVID19 lockdown shows that 21 of the 61 rationshops checked between May 1 amp May 4 were CLOSED during working hours None of the schools were distributing ration kits announced by the DelhiCM DRRAA,Negative
VipinNavdurga,"Till now, 67 Shramik Special Train have been run by various Zonal Railways. Till 4 May, we had run 55 trains. Today, trains have been operated from Bengaluru, Surat, Sabarmati, Jalandhar, Kota, Ernakulam etc. 21 more such trains may leave today: Ministry of Railway. #COVID19",2020-05-05 11:25:54+00:00,0,4,#COVID19,Delhi,Till now 67 Shramik Special Train have been run by various Zonal Railways Till 4 May we had run 55 trains Today trains have been operated from Bengaluru Surat Sabarmati Jalandhar Kota Ernakulam etc 21 more such trains may leave today Ministry of Railway COVID19,Positive
FaiHaider,13 more cases of #COVID19 in #noida. #StayHomeStaySafe,2020-05-05 11:14:34+00:00,0,2,#COVID19 #noida #StayHomeStaySafe,Delhi,13 more cases of COVID19 in noida StayHomeStaySafe,Positive
iamnikhilnanda,"Easing of restrictions should be taken with even more responsibility, because govt trusting people that they will exercise self-control on their own. Any carelessness shown by even a few can reverse all gains, endanger everybody #covid19 @MoHFW_INDIA ",2020-05-05 10:45:15+00:00,4,7,#covid19,Delhi,Easing of restrictions should be taken with even more responsibility because govt trusting people that they will exercise self control on their own Any carelessness shown by even a few can reverse all gains endanger everybody covid19 INDIA,Positive
ashishsphotos,"64 flights to operate from May 7 to May 13, to bring back stranded Indians from abroad. #COVID19 #coronavirus #IndiaFightsCOVID19",2020-05-05 10:34:29+00:00,0,1,#COVID19 #coronavirus #IndiaFightsCOVID19,Delhi,64 flights to operate from May 7 to May 13 to bring back stranded Indians from abroad COVID19 coronavirus IndiaFightsCOVID19,Neutral
Pooja17073160,#COVID19 issue some guidelines for people who can't reach their home,2020-05-05 10:25:29+00:00,0,0,#COVID19,Delhi,COVID19 issue some guidelines for people who can t reach their home,Neutral
KotaNeelima,Why don’t Govts plan with compassion? Why don’t people matter?For whom is the revenue being generated? #LiquorShopsOpen #COVID19 ,2020-05-05 10:07:28+00:00,6,18,#LiquorShopsOpen #COVID19,Delhi,Why don t Govts plan with compassion Why don t people matter For whom is the revenue being generated LiquorShopsOpen COVID19,Neutral
DD_Bharati,#IndiaFightsCorona: Your hand has a message for you to fight against #COVID19. Share this information and help us to help you. Together we will fight #COVID19. #CoronaOutbreak #SwasthaBharat #HealthForAll #Lockdown3,2020-05-05 09:58:17+00:00,4,6,#IndiaFightsCorona #COVID19 #COVID19 #CoronaOutbreak #SwasthaBharat #HealthForAll #Lockdown3,Delhi,IndiaFightsCorona Your hand has a message for you to fight against COVID19 Share this information and help us to help you Together we will fight COVID19 CoronaOutbreak SwasthaBharat HealthForAll Lockdown3,Neutral
NarenderChawla1,SDMC working intensively to fight #COVID19. @ArvindKejriwal not even releasing a single penny out of the dues amounting to thousands of crores of rupees. @narendramodi @JPNadda @ManojTiwariMP @p_sahibsingh @ShyamSJaju @tarunchughbjp @kuljeetschahal @siddharthanbjp @BJP4Delhi,2020-05-05 09:58:03+00:00,8,17,#COVID19,Delhi,SDMC working intensively to fight COVID19 not even releasing a single penny out of the dues amounting to thousands of crores of rupees sahibsingh,Negative
primenewstime1,"Liquor bill goes viral online,shopkeeper has been booked by the Karnataka excise department for selling more than permissible limit.#liquor #karnataka #Bangalore #COVID19 ",2020-05-05 09:33:30+00:00,0,1,#liquor #karnataka #Bangalore #COVID19,Delhi,Liquor bill goes viral online shopkeeper has been booked by the Karnataka excise department for selling more than permissible limit liquor karnataka Bangalore COVID19,Positive
rathaur_gd_p,"Stage Dance Performance (DU Fest) many song Delhi University Annual Fest #Dufest #GrlStudio #EveryDayThought #आपकीअपनीनयीसोच #Covid19 @Delhi, India https://www.instagram.com/p/B_zR7Bll8rr/?igshid=8jygkd21a9ar",2020-05-05 09:32:00+00:00,0,0,#Dufest #GrlStudio #EveryDayThought #Covid19,Delhi,Stage Dance Performance DU Fest many song Delhi University Annual Fest Dufest GrlStudio EveryDayThought Covid19 India,Positive
BTVI,"Total number of #COVID19 positive cases in India rises to 46,433 including 32,138 active cases, 12,726 cured/discharged/migrated and 1568 deaths: @MoHFW_INDIA",2020-05-05 09:30:36+00:00,2,8,#COVID19,Delhi,Total number of COVID19 positive cases in India rises to 46 433 including 32 138 active cases 12 726 cured discharged migrated and 1568 deaths INDIA,Positive
scalesandstates,The ongoing pandemic has changed the way we look at world - even microscopically. Here's an Off The Wall Fact about viruses! #COVID19 #coronavirus #SandSOffthewall #virus #covid,2020-05-05 09:28:26+00:00,0,0,#COVID19 #coronavirus #SandSOffthewall #virus #covid,Delhi,The ongoing pandemic has changed the way we look at world even microscopically Here s an Off The Wall Fact about viruses COVID19 coronavirus SandSOffthewall virus covid,Neutral
Madhurendra13,"Just IN: 25 #COVID19 positives cases Reported in R&amp;R, Onco Ward including 20 jawans,1 veteran and 3 dependents. first positive case reported on May 3 after that all contacts were tested in onco dept..",2020-05-05 09:05:40+00:00,2,2,#COVID19,Delhi,Just IN 25 COVID19 positives cases Reported in R amp R Onco Ward including 20 jawans 1 veteran and 3 dependents first positive case reported on May 3 after that all contacts were tested in onco dept,Positive
AdityaRajKaul,#BREAKING: Over 24 patients of the Oncology Department of Army’s R&amp;R Hospital in New Delhi which includes one veteran and 20 Jawans have tested positive for #COVID19. They have been shifted to the base hospital. More testing underway. Advisory issued on visits to R&amp;R Hospital.,2020-05-05 09:04:45+00:00,135,543,#BREAKING #COVID19,Delhi,BREAKING Over 24 patients of the Oncology Department of Army s R amp R Hospital in New Delhi which includes one veteran and 20 Jawans have tested positive for COVID19 They have been shifted to the base hospital More testing underway Advisory issued on visits to R amp R Hospital,Positive
unitedsikhs,"#UNITEDSIKHS #Delhi provides PPE kits, body suits, lab coats, gloves, head covers and sanitizers at All India Institute of Medical Science (#AIIMS), New Delhi for the Doctors and Medical staff attending the patients fighting against #COVID19. #StayHomeStaySafe #lockdownindia – at AIIMS",2020-05-05 09:04:19+00:00,7,18,#UNITEDSIKHS #Delhi #AIIMS #COVID19 #StayHomeStaySafe #lockdownindia,Delhi,UNITEDSIKHS Delhi provides PPE kits body suits lab coats gloves head covers and sanitizers at All India Institute of Medical Science AIIMS New Delhi for the Doctors and Medical staff attending the patients fighting against COVID19 StayHomeStaySafe lockdownindia at AIIMS,Positive
vineet_2811,Saying thanks & showing respect to our police forces & paramilitary forces for all what they did in this Pandemic situation. #COVID19 #Covid_19india #COVIDWarriors #CovidIndiaSeva #covid @HcwaDelhi,2020-05-05 08:58:44+00:00,3,14,#COVID19 #Covid_19india #COVIDWarriors #CovidIndiaSeva #covid,Delhi,Saying thanks showing respect to our police forces paramilitary forces for all what they did in this Pandemic situation COVID19 Covid 19india COVIDWarriors CovidIndiaSeva covid,Positive
ari_maj,JUST IN: Vistara increases Leave Without Pay & decreases allowances for pilots #aviation during #COVID19 ,2020-05-05 08:56:18+00:00,5,8,#aviation #COVID19,Delhi,JUST IN Vistara increases Leave Without Pay decreases allowances for pilots aviation during COVID19,Neutral
rajeshposti,Don't take him seriously #COVID19 #Covid_19 #Uttarakhand #uk #IndiaFightsCoronavirus #india,2020-05-05 08:54:19+00:00,0,2,#COVID19 #Covid_19 #Uttarakhand #uk #IndiaFightsCoronavirus #india,Delhi,Don t take him seriously COVID19 Covid 19 Uttarakhand uk IndiaFightsCoronavirus india,Negative
theCanonFanboy,Some sense prevailing! #LiquorShops #covid19 #Chattisgarh,2020-05-05 08:50:12+00:00,1,1,#LiquorShops #covid19 #Chattisgarh,Delhi,Some sense prevailing LiquorShops covid19 Chattisgarh,Neutral
Alekhya_Datta,"This session on BESS was attended by 800+ participants. I would like to thank each one of them for sparing their valuable time & sharing insightful views! @MinOfPower may consider Storage under GOI's stimulus packages, post #COVID19 as it has tremendous economic potential - @IEA – at Crossings Republik",2020-05-05 08:15:20+00:00,0,1,#COVID19,Delhi,This session on BESS was attended by 800 participants I would like to thank each one of them for sparing their valuable time sharing insightful views may consider Storage under GOI s stimulus packages post COVID19 as it has tremendous economic potential at Crossings Republik,Positive
lifelinepathlab,#WorldAsthmaDay People with moderate to severe asthma may be at higher risk of getting very sick from COVID-19. • • • • #LifelineLaboratory #COVIDTest #Coronavirus #COVID_19 #COVID19 #COVID_19_Test #bpraak… https://www.instagram.com/p/B_zFTeWpSqq/?igshid=128493rldd4tk,2020-05-05 07:41:46+00:00,0,0,#WorldAsthmaDay #LifelineLaboratory #COVIDTest #Coronavirus #COVID_19 #COVID19 #COVID_19_Test #bpraak,Delhi,WorldAsthmaDay People with moderate to severe asthma may be at higher risk of getting very sick from COVID 19 LifelineLaboratory COVIDTest Coronavirus COVID 19 COVID19 COVID 19 Test bpraak,Negative
AdityaRajKaul,"JUST IN: India hands over life saving drugs, medical equipment and and other important supplies to Myanmar. #COVID19 ",2020-05-05 07:23:09+00:00,88,673,#COVID19,Delhi,JUST IN India hands over life saving drugs medical equipment and and other important supplies to Myanmar COVID19,Positive
visualhousetvh,Judges' Choice Award goes to Shubham Sharma and Neha Mehta. Our heartiest congratulations to all of you #TheVisualHouse #WhereVisionariesWork #CreateAtHomeByTVH #Covid19 #corona #lockdownfestival #quarantine #photographycompetition #writingcompetition #illustrations,2020-05-05 07:22:17+00:00,0,0,#TheVisualHouse #WhereVisionariesWork #CreateAtHomeByTVH #Covid19 #corona #lockdownfestival #quarantine #photographycompetition #writingcompetition #illustrations,Delhi,Judges Choice Award goes to Shubham Sharma and Neha Mehta Our heartiest congratulations to all of you TheVisualHouse WhereVisionariesWork CreateAtHomeByTVH Covid19 corona lockdownfestival quarantine photographycompetition writingcompetition illustrations,Neutral
visualhousetvh,Here are the revised winners of Design@Home by#CreateAtHomeByTVH. Arko Dey Kanchan Navik Swarn Singh Judges' Choice Award goes to Shubham Sharma and Neha Mehta. Our heartiest congratulations to all of you #TheVisualHouse #WhereVisionariesWork #CreateAtHomeByTVH #Covid19 ,2020-05-05 07:17:56+00:00,0,0,#TheVisualHouse #WhereVisionariesWork #CreateAtHomeByTVH #Covid19,Delhi,Here are the revised winners of Design by CreateAtHomeByTVH Arko Dey Kanchan Navik Swarn Singh Judges Choice Award goes to Shubham Sharma and Neha Mehta Our heartiest congratulations to all of you TheVisualHouse WhereVisionariesWork CreateAtHomeByTVH Covid19,Neutral
ArjunChander127,"#BREAKING: Two ships of @indiannavy have set sail after being mission deployed and diverted to bring home Indians stranded abroad due to #COVID19 pandemic. INS Shardul headed for Dubai (UAE), while INS Magar headed towards Male (Maldives) for the humanitarian mission. ",2020-05-05 07:04:43+00:00,0,0,#BREAKING #COVID19,Delhi,BREAKING Two ships of have set sail after being mission deployed and diverted to bring home Indians stranded abroad due to COVID19 pandemic INS Shardul headed for Dubai UAE while INS Magar headed towards Male Maldives for the humanitarian mission,Negative
