User,Text,Date,Retweets,Favorites,HashTags,City
AjayMohanAIIMS,"Circular from @DineshMunicipal @AMRUTCityGzb to RWAs to advice docs, paramedics of their societies who work in Delhi to stay there &amp; not spread infection in GZB. After all we r untouchables right? What’s the difference between you &amp; landlords who threw us out? #COVID19 ",2020-05-06 17:25:15+00:00,2,10,#COVID19,Delhi
NareshB12788349,"I bow to deceased Ct. Amit Rana, he has done exceptional work and exhibited examplary service & high glory for Delhi Police Department. #COVID19 #Ministryofhomeaffairs #LGDelhi #delhipolicefightscovid #ArvindKejriwal #CoronaWarriors",2020-05-06 17:21:59+00:00,0,0,#COVID19 #Ministryofhomeaffairs #LGDelhi #delhipolicefightscovid #ArvindKejriwal #CoronaWarriors,Delhi
mkatiyarsourabh,Why you are spreading fake news at social media This act shows that how much you are greedy for the politics and power You want the power at any cost Stop for god says stop at this time This is crucial time for India #congress_been_intolerant #COVID19 #FakeNewsAlert,2020-05-06 17:18:04+00:00,0,0,#congress_been_intolerant #COVID19 #FakeNewsAlert,Delhi
Karma_Paljor,#Tripura is at 64 #COVID19 positive cases now all linked to a single @BSF_India camp. We have to be cautious #coronavirusinindia #CoronavirusOutbreakindia,2020-05-06 17:14:30+00:00,7,21,#Tripura #COVID19 #coronavirusinindia #CoronavirusOutbreakindia,Delhi
alvish1010,Get up stand up” is the iconic slogan from the “BOB MARLEY” classic of the same name. While “meri awaaz suno” is a freedom anthem from the band “junoon” #kashmir #covid19 #globalpandemic #revolution #jamiamilliaislamia #2020,2020-05-06 17:11:39+00:00,0,1,#kashmir #covid19 #globalpandemic #revolution #jamiamilliaislamia,Delhi
amitabhnews18,More than 39 crore people till now got benefit of @PMOIndia Garib Kalyan Yojana with financial assistance of 34 thousand crore. *impact of #DBT unparalleled during #COVID19 crisis *free 3 LPG cylinders to #ujjawala beneficiaries *women #JanDhanAccounts benefitted @News18India,2020-05-06 16:42:26+00:00,2,6,#DBT #COVID19 #ujjawala #JanDhanAccounts,Delhi
DhawnKumar,#COVID19 #SGXNIFTY #DowJones #lockdownend Corona cases in India crossed 52000 we are at 13th place in world although we started 45 days late we will move to top 5 by month end due to wine shop Dow flat SGX 200 points down will see in morning but lower levels are visible now,2020-05-06 16:39:30+00:00,0,1,#COVID19 #SGXNIFTY #DowJones #lockdownend,Delhi
dhananjaypro,"Air India evacuations flts #Del-Sin @7th May, Del-sfo.@8th May, Bom Lhr @8th May, Bom Ewr @9th May, Del Ord @10th May, Del Lhr @10th May, Del Washington @11th May, Del Lhr @11th May, Bom Lhr @12th May, Del SFO @12th May #COVID19",2020-05-06 16:32:10+00:00,2,4,#Del #COVID19,Delhi
PraveenIITK83,"@ndtv @RavishNdtv76 Stop being pessimist and broadcast positives rather than crying what government could have done, should do. Count the blessings of the government in fighting #COVID19",2020-05-06 16:22:38+00:00,0,0,#COVID19,Delhi
iamteiofficial,What is the Economics of Tourism? How countries will face the trouble due to Tourism? Tourism which is the most important wheel of Economy and opens the cultural diversity. Governments across the globe must take some prompt action to overcome this after #COVID19. @TheEconomist,2020-05-06 16:17:47+00:00,0,1,#COVID19,Delhi
gulatianisha013,Government has announced summer vacations of schools from 11may to 30st june for students. Also University is also discussing that if situation of #COVID19 takes time marks will be given based on Earlier Semester. #summervacations #lockdownextension #Schoolnurses #COVID19 #CBSE,2020-05-06 16:12:56+00:00,1,0,#COVID19 #summervacations #lockdownextension #Schoolnurses #COVID19 #CBSE,Delhi
HemBharadwaj_ST,#COVID19 Ghaziabad authority restricts Doctors and para medical staff working in Delhi to return home till lockdown. ,2020-05-06 16:10:53+00:00,0,2,#COVID19,Delhi
ashishsphotos,Crematorium No 3 has been earmarked for Covid-19 positive patients who failed to fight off the disease. They are coughed out of ambulance vans and wheeled in on a crude push-cart through a side gate. #india #COVID19 #photojournalism @Openthemag,2020-05-06 16:08:34+00:00,0,4,#india #COVID19 #photojournalism,Delhi
theCanonFanboy,Who agrees? #golgappa #delhistreetfood #incredibleIndia #lockdown #wednesdaymorning #quarantine #covid19 ,2020-05-06 16:06:29+00:00,0,3,#golgappa #delhistreetfood #incredibleIndia #lockdown #wednesdaymorning #quarantine #covid19,Delhi
Ashoke_Raj,"Just in: @airindiain evacuation flights to UK, US delayed as #COVID19 test reports of crew members still awaited. #evacuationplan #VandeBharatMission I report ",2020-05-06 16:06:05+00:00,8,19,#COVID19 #evacuationplan #VandeBharatMission,Delhi
CaptDKS,A start has been made by @adgpi and hopefully shall be maintained. Let this be a new normal of post #COVID19 era,2020-05-06 16:00:55+00:00,0,5,#COVID19,Delhi
AkaAmitMishra,What Zone are you in? #COVID19 #lockdownextension #day41oflockdown,2020-05-06 15:54:31+00:00,2,6,#COVID19 #lockdownextension #day41oflockdown,Delhi
amitabhnews18,PM @narendramodi to participate in Virtual Vesak Global Celebrations on #BuddhaPurnima May7 *PM to address in morning * @MinOfCultureGoI &amp;IBC holding event.All supreme heads of Buddhist Sanghas to participate *VirtualVisakday in honour of Victims&amp;warriors of #COVID19 @News18India,2020-05-06 15:45:02+00:00,0,2,#BuddhaPurnima #COVID19,Delhi
SBM_4007,#COVID19 update: India crosses 15000 recoveries From 1 to 1000- 59 days From 1001 to 5000- 11 days From 5001 to 10000- 8 days From 10001 to 15000- 5 days #COVID2019india #COVID19India #IndiaFightsCorona,2020-05-06 15:23:20+00:00,0,1,#COVID19 #COVID2019india #COVID19India #IndiaFightsCorona,Delhi
ompsychiatrist,"Confidentiality of Covid testing results must be ensured at every cost. Let's Police, Adminstration & RWAs not isolate & ostracise patients with #COVID19 For action, please @ICMRDELHI @MoHFW_INDIA @Arogyasetu @drharshvardhan @PIBHomeAffairs 'बीमारी से घृणा करो, बीमार से नहीं'",2020-05-06 14:15:24+00:00,1,3,#COVID19,Delhi
OBhulekh,life game can change any time #COVID19 #lockdownextension #TimsTwitterListeningParty,2020-05-06 14:07:13+00:00,0,1,#COVID19 #lockdownextension #TimsTwitterListeningParty #TimsTwitterListeningParty,Delhi
Tusshar_Mehta,#SixSigma Certification by @PMInstitute! @LinkedIn @LinkedInMktg Done and Dusted #QuarantineLife #COVID19 #StayHome @PMInstitute,2020-05-06 14:06:26+00:00,0,2,#SixSigma #QuarantineLife #COVID19 #StayHome #StayHome,Delhi
NirbhedNGO,Cooked meals distribution... Day after day the queue is increasing.... We can fight this pandemic only if we are together and help each other... #COVID19 #lockdownextension #FightAgainstCoronavirus @dm_ghaziabad @dmgbnagar @ChiefSecyUP,2020-05-06 13:49:57+00:00,8,11,#COVID19 #lockdownextension #FightAgainstCoronavirus,Delhi
antonjawahar,"#IndiaHealthHour So far, a total of 14,183 people have been cured.The total number of confirmed cases is now 49,391. Since yesterday, an increase of 2958 has been noted in the number of #COVID19 confirmed cases in #India",2020-05-06 13:38:27+00:00,0,0,#IndiaHealthHour #COVID19 #India,Delhi
ViraatKohli4,"T83:- A very VALID question, What after 17th May'2020, I am really worried and want to know?? @narendramodi @PMOIndia @AmitShah @HMOIndia @ArvindKejriwal @CMODelhi #AmitShah #ArvindKejriwal #COVID19 #CoronaUpdatesInIndia #Corona",2020-05-06 13:33:15+00:00,0,1,#AmitShah #ArvindKejriwal #COVID19 #CoronaUpdatesInIndia #Corona,Delhi
aanondo,The virtual studios of \foreverNow are on fire today looking at the outrageous behaviour of fellow humans! It’s not quite the end of #covid19 but the blaring horns tell us we need a #stayhomestaysafe challenge. Maybe then they’d be incentivised. Don’t #humourTheVirus it’ll get u!,2020-05-06 13:15:07+00:00,2,2,#covid19 #stayhomestaysafe #humourTheVirus,Delhi
menitin,Heard somewhere in the news that #Israel has prepared the vaccine for #CoronaVirus .. Hope it's true and let there be peace and good health in world. #COVID #Covid19,2020-05-06 13:10:36+00:00,0,1,#Israel #CoronaVirus #COVID #Covid19,Delhi
nmdclimited,"COVID-19 VIMS Hospital undertook renovation with the support of NMDC CSR Scheme 2020-21.#NMDC contributed 60lakhs to fight against #COVID19 in the district of Ballari, Karnataka. We are committed to helping our society to evolve through this pandemic with more strength &amp; courage. ",2020-05-06 13:05:29+00:00,11,23,#NMDC #COVID19,Delhi
ThinkpenL,Fill the captcha to know the poll for name . . . . . . . . . . . #xæa12 #musk #elonmusk #meme #indianmemes #TopicalSpot #indianmemes #COVID19 #coronavirusoutbreak #coronavirusoutbreak #quarantine #funmarketing #elonmuskmemes #elonmuskisagenius #ThinkPen #quarantine,2020-05-06 13:03:28+00:00,1,1,#x #musk #elonmusk #meme #indianmemes #TopicalSpot #indianmemes #COVID19 #coronavirusoutbreak #coronavirusoutbreak #quarantine #funmarketing #elonmuskmemes #elonmuskisagenius #ThinkPen #quarantine,Delhi
ChetanModani,"Change is the only constant that makes us frame our choices, preferences, prioritises etc when it varies. The context is set by its magnitude, and it has never been as drastic as now....no? . . #covid19 #change… https://www.instagram.com/p/B_2OtqRFvuN/?igshid=co4tmtosbjxw",2020-05-06 13:01:46+00:00,0,0,#covid19 #change,Delhi
CA_Bagai,"#Foreign #investors are looking to relocate to #India from #China - @BAGAILEGAL - 461,589 hectares have been identified across the country for the purpose of luring businesses moving out of China. #japan #covid19 #BAGAILEGAL #Tax #Acquisitions #Blockchain #IndiaEntry #Compliance",2020-05-06 12:09:38+00:00,0,0,#Foreign #investors #India #China #japan #covid19 #BAGAILEGAL #Tax #Acquisitions #Blockchain #IndiaEntry #Compliance,Delhi
FaiHaider,No fresh #COVID19 case in #noida today. Total cases: 192. #StayHomeStaySafe,2020-05-06 12:05:00+00:00,1,11,#COVID19 #noida #StayHomeStaySafe,Delhi
VKr_Tweet,"Gujarat always had a leadership crisis because. 1. @vijayrupanibjp isn't the most meritorious pick as CM. 2. CM and Dy CM never in sync. 3. Plus too much centralize decision making from Delhi, robots can't take real decision at the wake of real enemy #COVID19",2020-05-06 12:01:10+00:00,0,0,#COVID19,Delhi
adwasal,Reminder: exchange as less currency as possible while buying essential items. Use digital payment method and apps. #StaySafe #COVID19,2020-05-06 11:57:30+00:00,0,1,#StaySafe #COVID19,Delhi
visualhousetvh,Judges' Choice Award goes to Ashish Sen and Lakshita Chauhan. Our heartiest congratulations to all of you #TheVisualHouse #WhereVisionariesWork #CreateAtHomeByTVH #Covid19 #corona #lockdownfestival #quarantine #photographycompetition,2020-05-06 11:49:48+00:00,0,0,#TheVisualHouse #WhereVisionariesWork #CreateAtHomeByTVH #Covid19 #corona #lockdownfestival #quarantine #photographycompetition,Delhi
BharatShaktiBSI,Our Editor-in-Chief @nitingokhale interacts with @HardeepSPuri @MoCA_GoI on the most complex evacuation operation ever undertaken by India in wake of #COVID19. Do listen in https://stratnewsglobal.com/india-will-come-back-stronger-better-able-to-take-on-the-world-post-crisis-hardeep-puri/ @skchatts @neelanjana01 @RRaviishankarr @CaptDKS @IndianDiplomacy @DrSJaishankar,2020-05-06 11:49:45+00:00,8,13,#COVID19,Delhi
EcoWiseWasteMan,You have been notified! #COVID19 #India #economy #business #government #NarendraModi,2020-05-06 11:44:12+00:00,1,3,#COVID19 #India #economy #business #government #NarendraModi,Delhi
VaisakhJayapal,"No #COVID19 positive case reported in the Kerala today. Number of total cases in the state is at 502, including 30 active cases: Pinarayi Vijayan, Kerala Chief Minister",2020-05-06 11:42:10+00:00,0,0,#COVID19,Delhi
radical1184,"It z very dangerous. Earlier, it was told that #Corona showed symptoms and if the person was asymptomatic, the infection seemed mild. This is absolutely opposite to well known trajectory #COVID19 ",2020-05-06 11:35:12+00:00,0,0,#Corona #COVID19,Delhi
Abhishe70707357,"This Pandemic taught us that we are in it together. So, why not to feed foodless. A small initiative by kindbeings NGO to feed migrant workers by providing raw ration and in this Smollan india and it's team mumbai is helping us. @davesmol #FeedTheNeedy #COVID19 @narendramodi",2020-05-06 11:20:59+00:00,1,4,#FeedTheNeedy #COVID19,Delhi
DD_Bharati,#IndiaFightsCorona: Some important guidelines to be followed by shop owners of essential commodities to prevent the spread of #COVID19 #StayHome #StaySafe,2020-05-06 10:56:14+00:00,4,13,#IndiaFightsCorona #COVID19 #StayHome #StayHome #StaySafe,Delhi
guha_shubhomoy,"#IndiaFightsCorona @htTweets #AarogyaSetu App Is Our Bridge To Prevent Spread Of #COVID19 In India. It Will Help Us To Stay Informed With Latest Updates Against #COVID19, &amp; Enable The Government To Plan Initiatives. ",2020-05-06 10:36:32+00:00,0,1,#IndiaFightsCorona #AarogyaSetu #COVID19 #COVID19,Delhi
Dishank_09,#COVID19 Delhi complexes / markets are opening ?? Nehru Place is set to open from tomorrow? These channels are posting this ! Please clear if every market is opening? @DelhiPolice @DCPSEastDelhi @MoHFW_INDIA @AmitShahOffice @PIBHomeAffairs @DMSouthDelhi @ArvindKejriwal @msisodia,2020-05-06 10:32:45+00:00,0,0,#COVID19,Delhi
NirbhedNGO,Distribution of Raw food at different locations with the help of volunteers..... More the number of Volunteers more people would be benefitted. #COVID19 #FightAgainstCoronavirus #JoinUs #Volunteer @KapilSharmaK9 @remodsouza #lockdownextension,2020-05-06 10:20:47+00:00,11,13,#COVID19 #FightAgainstCoronavirus #JoinUs #Volunteer #lockdownextension,Delhi
ProfessorDrKKP1,"#COVID19 Find the the link below of Gujarat to try Ayurvedic drugs on select COVID-19 patients. A proposal for clinical trial was sent to H.M. on 31March 2020, in which the line of treatment was suggested by me - (1) Dasmool Kwath &amp; (2) Trikatu Churn. ",2020-05-06 09:45:32+00:00,0,1,#COVID19,Delhi
BTVI,"Death toll due to #COVID19 touches 1,694; number of cases rise to 49,391: @MoHFW_INDIA",2020-05-06 09:30:52+00:00,3,4,#COVID19,Delhi
manojg747153,"@EU_Commission @coe WHO and the Indian govt #COVID19 is asking for the PPE, they are asking for the EU standard directive 86/686/EEC for goggles and face shield. Maybe the correct guideline is reguliation (EC) 2016/425 on PPE and repealing council directive 89/686/EEC",2020-05-06 09:25:54+00:00,0,0,#COVID19,Delhi
tiwarianurag07,@elonmusk the person who learned Making Rocket with the help of book. Launched Electric vehicles without any formal Degree. Now I am Hoping he ll launch #COVID19 Vaccine soon. I think busy in Reading book related to this. ,2020-05-06 09:09:39+00:00,0,1,#COVID19,Delhi
manojg747153,"@HandSinEU @WHO @aniljauhri WHO and the Indian govt #COVID19 is asking for the PPE, they are asking for the EU standard directive 86/686/EEC for goggles and face shield. Maybe the correct guideline is reguliation (EC) 2016/425 on PPE and repealing council directive 89/686/EEC",2020-05-06 09:09:31+00:00,0,0,#COVID19,Delhi
NASSCOMGTD,"#Indian #Tech #Industry delivering ""essential services"" to ensure #Global #BusinessContinuity &amp; #ValueCreation. Read all about it here. #COVID19 #WorldFightsCorona",2020-05-06 08:48:46+00:00,1,2,#Indian #Tech #Industry #Global #BusinessContinuity #ValueCreation #COVID19 #WorldFightsCorona,Delhi
stylintellect,#Repost lakmefashionwk • • • • • • Learn how to make a perfect one-shoulder dress using the button masala technique with Anuj Sharma. #LakmeFashionWeek #LFWSkillShare #LFW #5DaysOfFashion #Coronavirus #covid19… https://www.instagram.com/p/B_1xLGrAmu7/?igshid=1mwd72u4e264f,2020-05-06 08:45:36+00:00,0,0,#Repost #LakmeFashionWeek #LFWSkillShare #LFW #5DaysOfFashion #Coronavirus #covid19,Delhi
KR_AMITSINGH,13 new cases of #COVID19 have been reported in Agra today. Total number of positive cases rise to 653. 225 patients have recovered so far: Agra District Magistrate @agrapolice @Indianewsup @pushkarhardoi,2020-05-06 08:21:17+00:00,0,0,#COVID19,Delhi
RajeevKrSharma8,Omg.....very critical situation this is. #COVID19 ,2020-05-06 08:00:19+00:00,2,10,#COVID19,Delhi
raiv2207,@VidurMahajan1 Sir thank you for your information on #COVID19 ,2020-05-06 07:40:11+00:00,0,1,#COVID19,Delhi
theCanonFanboy,Nothing will be the same again... One tiny virus has changed EVERYTHING! #memories #covid19 #coronavirus,2020-05-06 07:32:34+00:00,0,4,#memories #covid19 #coronavirus,Delhi
MdSadre65228894,"Congress Party president smt sonia Gandhi ji, holds a meeting with Congress chief Minister to review how states are taking #covid19 and the lockdown assess their needs. #CongressForIndia @Aicc Office Akbar Road https://www.instagram.com/p/B_1o5OoJjIi/?igshid=nwy4h5vibm7s",2020-05-06 07:31:14+00:00,0,0,#covid19 #CongressForIndia,Delhi
pujab29,"One of the top most activities that's helpful in easing anxiety and stress is BAKING, so if you are not already doing it this quarantine, its time to get going with it, and who knows your improvisations can lead to an insight into undiscovered talent! #anxiety #therapy #COVID19 ",2020-05-06 07:28:19+00:00,1,3,#anxiety #therapy #COVID19,Delhi
DPCPV,"#'Feluda': #Made-in-India paper-based strip for #rapid, mass testing for #COVID19. #CRIS-IGIB http://toi.in/DnPwPZ63/a24gj via @timesofindia",2020-05-06 07:04:21+00:00,0,0,#Made #rapid #COVID19 #CRIS,Delhi
DhanrajReddy7,Beauty of India stands for its humanity. Gulmohar a society of Gaziabad is contributing all that is possible to help the poor and needy with food during this pandemic. #Narendermodi #foodsafety #Humanity #COVID19 #StayHomeStaySafe – at Nehru Nagar,2020-05-06 06:33:35+00:00,0,1,#Narendermodi #foodsafety #Humanity #COVID19 #StayHomeStaySafe,Delhi
NirbhedNGO,Our students are our strength and driving Force.... The smile on the face of our students is most important to us... #wednesdaymorning #smile #happiness #COVID19 #FightAgainstCoronavirus @KapilSharmaK9 @KapilSharmaFC9 @k_satyarthi,2020-05-06 06:14:56+00:00,4,5,#wednesdaymorning #smile #happiness #COVID19 #FightAgainstCoronavirus,Delhi
vikassinghSrAdv,#COVID19 -The first lockdown was justified only to identify the hotspots and to ramp up medical infrastructure. The second and the third lockdown are going to do much more harm than good.,2020-05-06 06:13:57+00:00,1,4,#COVID19,Delhi
khandelwals1,Be ready for high inflation amid #Covid19,2020-05-06 06:13:02+00:00,0,0,#Covid19,Delhi
The_DailyReport,"@PIBHomeAffairs issues SOPs for movement of #Indian Nationals stranded outside the country, as well as, for those persons stranded in India who are desirous to travel abroad for urgent. #homeministry #India #Citizens #travel #Corona #lockdownextension #NarendraModi #COVID19 ",2020-05-06 06:00:28+00:00,0,0,#Indian #homeministry #India #Citizens #travel #Corona #lockdownextension #NarendraModi #COVID19,Delhi
ompsychiatrist,"How to handle #Depression during #COVID19 #lockdown times? #कोविड19 #लॉकडाऊन_3 के दौरान #डिप्रेशन (#अवसाद) से कैसे मुकाबला करे? Worthy reading, Good news story by @Simranjeet_ST @NavbharatTimes @NBTDilli with inputs from @ompsychiatrist http://epaper.navbharattimes.com/paper/6-13@13-06@05@2020-1001.html – at IHBAS Hospital",2020-05-06 06:00:13+00:00,7,15,#Depression #COVID19 #lockdown,Delhi
KorbinKunal,"Grant to support is good, also needs proper planning and effective implementation of project against #COVID19 ",2020-05-06 05:58:52+00:00,0,0,#COVID19,Delhi
RVenkat_India,"@digvijaya_28 - There is difference between any hapless victim, irrespective of Religion, infected with #COVID19 &amp; #Markaz who violate quarantine, spit on #CoronaWarriors create ruckus in Hospitals... Got it...??? But I guess it wld be too much for #Congress to understand...",2020-05-06 05:40:28+00:00,0,0,#COVID19 #Markaz #CoronaWarriors #Congress,Delhi
mohamibrahim10,"#lockdownextension #Dubai #COVID19 #wednesdaymorning #IndiaFightsCoronavirus A real patriotic cares about humanity, believe in spreading love, brotherhood, compassion, peace, not in violence -JAI HIND-",2020-05-06 05:32:26+00:00,0,1,#lockdownextension #Dubai #COVID19 #wednesdaymorning #IndiaFightsCoronavirus,Delhi
iamnikhilnanda,Small minded political losers will keep on raking bogus issues to run down Prime Minister @narendramodi but he will continue to ignore them &amp; remain sharp focused on sailing India out of #covid19 #pandemic. Biggest since Yemen war @HardeepSPuri @PMOIndia ,2020-05-06 05:32:03+00:00,2,3,#covid19 #pandemic,Delhi
mayankjain100,"After Israel, now Italy and I am sure India too would come out with a vaccine against #COVID19... ",2020-05-06 05:23:33+00:00,0,1,#COVID19,Delhi
iamajmer,"Neem #Flowers #FlowerReport today morning - stay safe, stay positive #COVID19 ",2020-05-06 05:11:48+00:00,1,1,#Flowers #FlowerReport #COVID19,Delhi
iamajmer,Thank you for fast cars - Thank you beautiful flowers - Thank you for staying cheerful #COVID19 #FlowerReport #Delhi Neem - Today morning,2020-05-06 05:10:20+00:00,3,23,#COVID19 #FlowerReport #Delhi,Delhi
Probasibangali,So true #COVID19 #COVID #ChinaVirus #WuhanVirus #wednesdaymorning,2020-05-06 05:05:15+00:00,1,1,#COVID19 #COVID #ChinaVirus #WuhanVirus #wednesdaymorning,Delhi
kaboosunil,"#COVID19 There is no spate in number of fresh cases accretion on daily basis. This has to be contained and brought down which is the real success, flattening curve and favourable doubling ratios notwithstanding @TOIIndiaNews @MoHFW_INDIA",2020-05-06 04:56:56+00:00,0,0,#COVID19,Delhi
vikassinghSrAdv,#COVID19 -It’s indeed a sad day that the SC did not entertain a petition for quashing FIR’s against migrant workers for being booked for wanting to go home when Govt did nothing forcing them to starvation. This is adding insult to injury.,2020-05-06 04:36:58+00:00,2,4,#COVID19,Delhi
sidpandey,30 Lakh Meals Served so far to Migrant Labours. An exceptional service to underserved. Thank you to everyone who contributed on @paytm and @ganeshk03 for the noble initiative. Happy to be a small part here. #COVID19 #Lockdown To Contribute: https://m.p-y.tm/FeedMyNoida,2020-05-06 04:23:52+00:00,1,9,#COVID19 #Lockdown,Delhi
theCanonFanboy,Mid weeks that used to be... #Coffee #WednesdayMotivation #photography #throwback #lockdown #5minFinesse #covid19 – at Sardarji Buksh Coffee,2020-05-06 04:03:43+00:00,0,5,#Coffee #WednesdayMotivation #photography #throwback #lockdown #5minFinesse #covid19,Delhi
Probasibangali,"Some good news, if it's true #COVID19 #COVID19India #CoronavirusPandemic #ChinaVirus #WuhanVirus",2020-05-06 03:36:20+00:00,0,0,#COVID19 #COVID19India #CoronavirusPandemic #ChinaVirus #WuhanVirus,Delhi
ranjitksingh,"UK daily deaths have surpassed Italy. 29,427 people have now died after testing positive for #Covid19. 29,315 people have died in Italy.",2020-05-06 03:03:40+00:00,0,0,#Covid19,Delhi
TheDogMother_,Pic of the day The little one lifted social distancing the moment he sat in the car #EachOneReachOne through your #KindnessInCrisis @DeepakK60203103 @JohnAbrahamCLUB @sonamakapoor @TandonRaveena @AnubhavMohanty_ @abhiemanyu #COVId19 #covidheroes #bestpetcab #puppylove,2020-05-06 02:58:05+00:00,0,10,#EachOneReachOne #KindnessInCrisis #COVId19 #covidheroes #bestpetcab #puppylove,Delhi
CaptDKS,"@indiannavy ops, surveillance &amp; patrols haven’t stopped even amidst #COVID19 pandemic, VAdm G Ashok Kumar, Vice Chief of Naval Staff in an exclusive one-on-one with @nitingokhale. Coming up soon. Gives details of evacuation &amp; assitance by #IndianNavy too @CaptDKS @StratNewsGlobal",2020-05-06 02:50:27+00:00,5,14,#COVID19 #IndianNavy,Delhi
solutions99999,Covid19 #corona https://solutionsbharat.com/product/social-distancing-signage/ #socialDiatancing #covid19 #signage #mall #railways #hotel #publicplace @Jaipur : the Pink City https://www.instagram.com/p/B_1Dt5bjSIF/?igshid=10jqha5iwqonh,2020-05-06 02:06:21+00:00,1,0,#corona #socialDiatancing #covid19 #signage #mall #railways #hotel #publicplace,Delhi
prasun1976,What's bothering #buyers / #consumers? Knowing is foundation for post #Covid19 biz #strategy. Do join this one. @CREDAINational @NaredcoNational @MoHUA_India #RealEstate,2020-05-06 02:00:51+00:00,0,3,#buyers #consumers #Covid19 #strategy #RealEstate,Delhi
DhawnKumar,#DowJonesFutures #SGXNIFTY #COVID19 #Diesel worldwide corona cases crossed 37.25 lakhs deaths crossed 2.58 lakhs Indian cases at 49.4k all bad Dow closed 130 points up future down 100 points another week day ahead diesel prices increased too much price of all items will high,2020-05-06 01:09:55+00:00,0,0,#DowJonesFutures #SGXNIFTY #COVID19 #Diesel,Delhi
gulatianisha013,"Days when masks are our savior Keep yourself #SaferAtHome , even if you go out Follow the necessary precautions. #StaySafeStayHealthy #COVID19 #COVID19India #CoronavirusIndia",2020-05-05 23:05:40+00:00,0,2,#SaferAtHome #StaySafeStayHealthy #COVID19 #COVID19India #CoronavirusIndia,Delhi
saifali_298, Hand washing still plays a key role in protecting yourself and others from coronavirus. Wash your hands more often Use soap and water for 20 seconds Or use hand sanitiser #StayHomeStaySafe #SocialDistancing #UseYourFaceMask #COVID19 ,2020-05-05 22:29:59+00:00,0,2,#StayHomeStaySafe #SocialDistancing #UseYourFaceMask #COVID19,Delhi
srijanpalsingh,India is at number 5 in the total new cases registered everyday... Despite limited testing and lockdown. The battle is only beginning. No time to rest.. no time to slack. #coronavirus #COVID19 ,2020-05-05 21:50:57+00:00,9,22,#coronavirus #COVID19,Delhi
o2aparna,"@DrMNPandeyMP Dear Sir, When beauty and wellness industry get COVID-19 relief package in the form of cash liquidity from Banks/ SIDBI. This industry employed more than 50 Lac+ talents. #pleasehelp #COVID19 #beautyandwellness #salon #salonjobs #modi #startup #MSME #reliefpackage",2020-05-05 21:36:33+00:00,0,0,#pleasehelp #COVID19 #beautyandwellness #salon #salonjobs #modi #startup #MSME #reliefpackage,Delhi
AllOfTheWay,A #Nigth During The #CoVid19 #LockDown ... #WeAreAllInThisTogether... #SocialDistancing #AllOfTheWay . #NewDelhi #India #Asia #Earth. #Indiaig #IndiaPictures #_Soi #India_ig #India_igers #India_gram #TeamPixel… https://www.instagram.com/p/B_0esxkp-Fl/?igshid=1xaaucriphij7,2020-05-05 20:42:55+00:00,0,0,#Nigth #CoVid19 #LockDown #WeAreAllInThisTogether #SocialDistancing #AllOfTheWay #NewDelhi #India #Asia #Earth #Indiaig #IndiaPictures #_Soi #India_ig #India_igers #India_gram #TeamPixel,Delhi
aman_jack_07,"Here Is A Guide To Help U Understand, What's Allowed & What's Not Allowed In Every Zone...Swipe Left. #Lockdown3 #RedZone #orangezone #GreenZone #Lockdown #coronavirus #COVID19 #covid_19Ke #Corona #StaySafe #StayHome #StayHomeStaySafe #WashYourHands #CoronavirusOutbreakindia",2020-05-05 20:34:32+00:00,1,3,#Lockdown3 #RedZone #orangezone #GreenZone #Lockdown #coronavirus #COVID19 #covid_19Ke #Corona #StaySafe #StayHome #StayHome #StayHomeStaySafe #WashYourHands #WashYourHands #CoronavirusOutbreakindia,Delhi
jasminrayz,Parenting in Covid: Day 6 - ‘Connection before correction’ We cannot influence children in a positive way until we create a connection with them. #parentingincovid #jasminkumar #parentinganswersbyjasminkumar #parenting #COVID19 #ParentinginQuarantine #ParentingInLockdown,2020-05-05 20:19:30+00:00,0,2,#parentingincovid #jasminkumar #parentinganswersbyjasminkumar #parenting #COVID19 #ParentinginQuarantine #ParentingInLockdown,Delhi
amitabhnews18,"Over 60000 NCC cadets, of whom 25% are girls now assisting local administration in preventing #COVID19. @DefenceMinIndia @rajnathsingh appreciated this in his video conference *Govt plans to modernise,expand NCC in Coastal&amp;Border areas,make activities compatible with Edu system",2020-05-05 19:19:13+00:00,0,1,#COVID19,Delhi
NehaNivedita,This is sad. It is good to see how you are thinking for your parents and the society. Very sure @DelhiPolice will be able to help you. #COVID19 biting everyone.,2020-05-05 18:32:37+00:00,0,1,#COVID19,Delhi
ghazanfar_rizvi,"#Journalists Covering Pandemic Feel the Heat, Arrests and Interrogation #Covid19 #IndiaLockdown",2020-05-05 18:18:13+00:00,2,1,#Journalists #Covid19 #IndiaLockdown,Delhi
DhawnKumar,#Diesal #Petrol #COVID19 #stimulus Government has raised duty on diesel and petrol to help people in fighting corona virus by 10₹ to 13₹ respectively state government spread raised by 7 to 8₹ diesel and petrol may be around 80₹ per liter I am not worried since I have no CAR,2020-05-05 18:16:14+00:00,0,0,#Diesal #Petrol #COVID19 #stimulus,Delhi
krishnamishra36,"In period of 40days lockdown, liberty to sale wine is against the labour of warriors. You will see unwarranted results of #covid19 in coming 10days. Every state government shall be responsible, as they are busy to collect revenue against funerals of the citizens.",2020-05-05 18:09:25+00:00,0,0,#covid19,Delhi
