User,Text,Date,Retweets,Favorites,HashTags,City,clean_tweet,Sentiment
nomadnotbad,"Scary data - we have surpassed 3,00,000 cases worldwide just 3 days after we reached 2,00,000 cases. #COVID19",2020-03-22 07:07:11+00:00,0,1,#COVID19,Delhi,Scary data we have surpassed 3 00 000 cases worldwide just 3 days after we reached 2 00 000 cases COVID19,Negative
Sid_nChips,Day 3 of quarantine - The source of Corona Virus according to my mom is my room being dirty. #Covid19 #Quarantine,2020-03-22 06:50:22+00:00,0,0,#Covid19 #Quarantine,Delhi,Day 3 of quarantine The source of Corona Virus according to my mom is my room being dirty Covid19 Quarantine,Negative
sahudeepakhhh11,"Stay Home, Stay Safe! #covid19 #coronavirusindia",2020-03-22 05:55:53+00:00,0,2,#covid19 #coronavirusindia,Delhi,Stay Home Stay Safe covid19 coronavirusindia,Positive
Sahilvarmaa,Ngl need to quarantine my deek in some beech’s mouf #COVID19 #JantaCurfew #itscoronatime,2020-03-22 05:53:08+00:00,0,1,#COVID19 #JantaCurfew #itscoronatime,Delhi,Ngl need to quarantine my deek in some beech s mouf COVID19 JantaCurfew itscoronatime,Neutral
Lawyer2CA,@Lawyer2CA® urges you to follow the precautionary measures to be taken to fight against Covid-19. . . . . . . #coronavirus #covid19 #jantacurfew #socialdistancing #Lawyer2Ca #Lawyer2Caventures #handwash #dontpanic #indiatogether #beatthevirus #Narendramodi,2020-03-22 05:52:14+00:00,0,2,#coronavirus #covid19 #jantacurfew #socialdistancing #Lawyer2Ca #Lawyer2Caventures #handwash #dontpanic #indiatogether #beatthevirus #Narendramodi,Delhi,urges you to follow the precautionary measures to be taken to fight against Covid 19 coronavirus covid19 jantacurfew socialdistancing Lawyer2Ca Lawyer2Caventures handwash dontpanic indiatogether beatthevirus Narendramodi,Neutral
the_pranshu,"Curfew of the people, by the people, for the people to fight #COVID19. As a responsible citizen, come forward &amp; respond to PM @narendramodi’s call for Janta Curfew by taking the ‘I Support Janta Curfew” pledge. #IndiaFightsCorona",2020-03-22 05:52:09+00:00,5,4,#COVID19 #IndiaFightsCorona,Delhi,Curfew of the people by the people for the people to fight COVID19 As a responsible citizen come forward amp respond to PM s call for Janta Curfew by taking the I Support Janta Curfew pledge IndiaFightsCorona,Positive
PrasadScribe,"As we live through #COVID19 pandemic, the newspapers are working tirelessly to bring you credible information and help you avoid #fakenews. If you missed getting your morning copy ,links to read epaper : http://epaper.livemint.com http://epaper.hindustantimes.com http://epaper.livehindustan.com",2020-03-22 05:47:41+00:00,3,4,#COVID19 #fakenews,Delhi,As we live through COVID19 pandemic the newspapers are working tirelessly to bring you credible information and help you avoid fakenews If you missed getting your morning copy links to read epaper,Positive
tituraj,"Curfew of the people, by the people, for the people to fight #COVID19. As a responsible citizen, come forward &amp; respond to PM @narendramodi’s call for Janta Curfew by taking the ‘I Support Janta Curfew” pledge. #IndiaFightsCorona",2020-03-22 05:38:37+00:00,0,0,#COVID19 #IndiaFightsCorona,Delhi,Curfew of the people by the people for the people to fight COVID19 As a responsible citizen come forward amp respond to PM s call for Janta Curfew by taking the I Support Janta Curfew pledge IndiaFightsCorona,Positive
snehiil,"The time is always right to do, what is right #Covid19 #FlattenTheCuve #IMACovidude @narendramodi @MoHFW_INDIA @drharshvardhan @DrNancyM_CDC @doctorsoumya @GKangInd @vipintukur @naveenthacker @mygovindia @PMOIndia @DrHVoffice @JPNadda @NHPINDIA @LtGovDelhi @WHO @CDCgov @CDCFlu",2020-03-22 05:19:58+00:00,0,19,#Covid19 #FlattenTheCuve #IMACovidude,Delhi,The time is always right to do what is right Covid19 FlattenTheCuve IMACovidude INDIA CDC,Positive
anilkantony,#JantaCurfew. Taking this day to express my heartfelt gratitude and appreciation for the medical and paramedical professionals who have put themselves in the first line of defence against the vicious #COVID19. “Never was so much owed by so many to so few” in our times. ,2020-03-22 05:16:02+00:00,13,52,#JantaCurfew #COVID19,Delhi,JantaCurfew Taking this day to express my heartfelt gratitude and appreciation for the medical and paramedical professionals who have put themselves in the first line of defence against the vicious COVID19 Never was so much owed by so many to so few in our times,Negative
LouDelBello,"The spread of fake news about the #covid19 emergency in India, which happens mostly via WhatsApp, is truly scary ",2020-03-22 05:08:51+00:00,3,3,#covid19,Delhi,The spread of fake news about the covid19 emergency in India which happens mostly via WhatsApp is truly scary,Negative
Joys0608,@bbcdoctorwho @WHO @drharshvardhan @FortisBC @HospitalsApollo @aajtak @PoulomiMSaha @IndiaToday @indiatvnews @republic @TimesNow @CNNnews18 @BBCWorld @cnni Thank You all #Corona #COVID19 #IndiaFightsCorona,2020-03-22 05:05:26+00:00,0,0,#Corona #COVID19 #IndiaFightsCorona,Delhi,Thank You all Corona COVID19 IndiaFightsCorona,Neutral
KanpuriyaBhaiya,"Latest Status. In addition, 23 recovered, 5 dead. Spot the states which are yet to get affected !! #kanpur #kanpuriyabhaiya #covid19 #IndiaFightsCoronavirus – at Sector 78, Noida",2020-03-22 05:05:11+00:00,0,3,#kanpur #kanpuriyabhaiya #covid19 #IndiaFightsCoronavirus,Delhi,Latest Status In addition 23 recovered 5 dead Spot the states which are yet to get affected kanpur kanpuriyabhaiya covid19 IndiaFightsCoronavirus at Sector 78 Noida,Positive
NLinIndia,Information up-to-date #COVID19 #travel follow links.,2020-03-22 04:58:59+00:00,1,0,#COVID19 #travel,Delhi,Information up to date COVID19 travel follow links,Neutral
ankitrawat18,"Indian Government made #WhatsApp Chatbot to provide information on #COVID19 which can be accessed by click on this link https://wa.me/919013151515?text=Hi The chatbot can help inform users of the virus and its symptoms, how to reduce risk of inffection, how to get help. #IndiaFightsCorona",2020-03-22 04:50:15+00:00,0,0,#WhatsApp #COVID19 #IndiaFightsCorona,Delhi,Indian Government made WhatsApp Chatbot to provide information on COVID19 which can be accessed by click on this link The chatbot can help inform users of the virus and its symptoms how to reduce risk of inffection how to get help IndiaFightsCorona,Neutral
ACMAIndia,"Social distancing is a key step in preventing the spread of #COVID19. ACMA urges everyone to play their part as a responsible citizen and participate in the Janta Curfew on 22nd March, 2020. #JantaCurfew #SocialDistancing",2020-03-22 04:43:28+00:00,2,8,#COVID19 #JantaCurfew #SocialDistancing,Delhi,Social distancing is a key step in preventing the spread of COVID19 ACMA urges everyone to play their part as a responsible citizen and participate in the Janta Curfew on 22nd March 2020 JantaCurfew SocialDistancing,Positive
DrJitendraSingh,Deserted roads in #Jammu following commencement of #JantaCurfew from 7 am today. Mass response to appeal by Prime Minister Sh @NarendraModi . #COVID19 ,2020-03-22 04:33:24+00:00,168,1471,#Jammu #JantaCurfew #COVID19,Delhi,Deserted roads in Jammu following commencement of JantaCurfew from 7 am today Mass response to appeal by Prime Minister Sh COVID19,Neutral
SohalBhupesh,We Support #JantaCurfew .... #COVID19 #coronavirus #JantaCurfew #CoronavirusOutbreak #CoronavirusPandemic @RubikaLiyaquat @ABPNews @abpnewshindi – at Uttam nagar,2020-03-22 03:54:18+00:00,1,2,#JantaCurfew #COVID19 #coronavirus #JantaCurfew #CoronavirusOutbreak #CoronavirusPandemic,Delhi,We Support JantaCurfew COVID19 coronavirus JantaCurfew CoronavirusOutbreak CoronavirusPandemic at Uttam nagar,Neutral
reeteshsraj,"While making a biggg success of #JantaCurfew, don't forget to show your gratitude, thanks and respect for Those who are treating infected people and sanitizing also have equal chance of danger. #NovelCorona #Covid19 #ThanksGiving #JantaCurfewChallenge #5Minute",2020-03-22 03:46:30+00:00,1,0,#JantaCurfew #NovelCorona #Covid19 #ThanksGiving #JantaCurfewChallenge #5Minute,Delhi,While making a biggg success of JantaCurfew don t forget to show your gratitude thanks and respect for Those who are treating infected people and sanitizing also have equal chance of danger NovelCorona Covid19 ThanksGiving JantaCurfewChallenge 5Minute,Positive
SohalBhupesh,@RubikaLiyaquat Combination of Best News Channel and Best Anchor ... #ABPnews #COVID19 #JantaCurfew – at Uttam nagar,2020-03-22 03:45:58+00:00,1,1,#ABPnews #COVID19 #JantaCurfew,Delhi,Combination of Best News Channel and Best Anchor ABPnews COVID19 JantaCurfew at Uttam nagar,Positive
VvekTyagi,"Is India working to develop this testing kit now ? ""No"" We are importing from Germany! India should have developed this kit & gone for full fledged #COVID19 testing but instead India just checked temperature of people coming from China, Italy &amp; allowed Corona to enter India...",2020-03-22 03:42:32+00:00,5,8,#COVID19,Delhi,Is India working to develop this testing kit now No We are importing from Germany India should have developed this kit gone for full fledged COVID19 testing but instead India just checked temperature of people coming from China Italy amp allowed Corona to enter India,Positive
rejimonck,"This #JantaCurfew effects on DWARKA, Sector 22 overlooking to Runway no 29 IGI airport @DelhiAirport , parks. Birds chipp all around. War against #coronavirusindia #COVID19 #StayHomeStaySafe @ndtv @IndiaToday @ANI @indiatvnews @BBCBreaking @FRANCE24",2020-03-22 03:40:59+00:00,0,1,#JantaCurfew #coronavirusindia #COVID19 #StayHomeStaySafe,Delhi,This JantaCurfew effects on DWARKA Sector 22 overlooking to Runway no 29 IGI airport parks Birds chipp all around War against coronavirusindia COVID19 StayHomeStaySafe,Neutral
bkum2000,#ChineseVirus #WuhanVirus delayed response by #China in letting #WHO function and dadagiri with #Phillipines et al. Rather #Covid19: Made in China pandemic https://www.orfonline.org/expert-speak/covid19-made-in-china-pandemic-63531/ via @orfonline,2020-03-22 03:34:59+00:00,1,2,#ChineseVirus #WuhanVirus #China #WHO #Phillipines #Covid19,Delhi,ChineseVirus WuhanVirus delayed response by China in letting WHO function and dadagiri with Phillipines et al Rather Covid19 Made in China pandemic via,Neutral
BTVI,"Curfew of the people, by the people, for the people to fight #COVID19. As a responsible citizen, come forward &amp; respond to PM @narendramodi’s call for Janta Curfew by taking the ‘I Support Janta Curfew” pledge. #IndiaFightsCorona",2020-03-22 03:32:39+00:00,0,3,#COVID19 #IndiaFightsCorona,Delhi,Curfew of the people by the people for the people to fight COVID19 As a responsible citizen come forward amp respond to PM s call for Janta Curfew by taking the I Support Janta Curfew pledge IndiaFightsCorona,Positive
dilliniwasee,"Curfew of the people, by the people, for the people to fight #COVID19. As a responsible citizen, come forward &amp; respond to PM @narendramodi’s call for Janta Curfew by taking the ‘I Support Janta Curfew” pledge. #IndiaFightsCorona",2020-03-22 03:16:59+00:00,0,0,#COVID19 #IndiaFightsCorona,Delhi,Curfew of the people by the people for the people to fight COVID19 As a responsible citizen come forward amp respond to PM s call for Janta Curfew by taking the I Support Janta Curfew pledge IndiaFightsCorona,Positive
sehrawat_333,The only doctor who can make antidote for #COVID19 @SahilSe60792382 ,2020-03-22 03:15:01+00:00,0,0,#COVID19,Delhi,The only doctor who can make antidote for COVID19,Neutral
Jitesh584,"Curfew of the people, by the people, for the people to fight #COVID19. As a responsible citizen, come forward &amp; respond to PM @narendramodi’s call for Janta Curfew by taking the ‘I Support Janta Curfew” pledge. #IndiaFightsCorona",2020-03-22 03:08:24+00:00,0,0,#COVID19 #IndiaFightsCorona,Delhi,Curfew of the people by the people for the people to fight COVID19 As a responsible citizen come forward amp respond to PM s call for Janta Curfew by taking the I Support Janta Curfew pledge IndiaFightsCorona,Positive
SAILsteel,Don’t forget to salute those #RashtraSewaks working diligently to keep the #Coronavirus at bay at 5:00 PM IST today. Let us show them our gratitude by applauding them. #COVID19 #IndiaFightsCoronaVirus #JantaCurfew #BreakTheChain #COVID2019india,2020-03-22 03:01:02+00:00,1,5,#RashtraSewaks #Coronavirus #COVID19 #IndiaFightsCoronaVirus #JantaCurfew #BreakTheChain #COVID2019india,Delhi,Don t forget to salute those RashtraSewaks working diligently to keep the Coronavirus at bay at 5 00 PM IST today Let us show them our gratitude by applauding them COVID19 IndiaFightsCoronaVirus JantaCurfew BreakTheChain COVID2019india,Neutral
pandeyrs,"Curfew of the people, by the people, for the people to fight #COVID19. As a responsible citizen, come forward &amp; respond to PM @narendramodi’s call for Janta Curfew by taking the ‘I Support Janta Curfew” pledge. #IndiaFightsCorona",2020-03-22 02:57:36+00:00,0,0,#COVID19 #IndiaFightsCorona,Delhi,Curfew of the people by the people for the people to fight COVID19 As a responsible citizen come forward amp respond to PM s call for Janta Curfew by taking the I Support Janta Curfew pledge IndiaFightsCorona,Positive
drmalikmanish,"It’s really a good news for health care providers. Sir, what measures we shud take to not to carry #COVID19 to our homes ?",2020-03-22 02:56:13+00:00,0,0,#COVID19,Delhi,It s really a good news for health care providers Sir what measures we shud take to not to carry COVID19 to our homes,Positive
PremiumSurgeon,"Please follow these steps to reduce the risk of #viral infection. To know more, you can reach out to verified #surgeons who are available 24*7. (Link in Bio) #coronavirus #staysafe #COVID19 #Askasurgeon – at Sector 7 Noida",2020-03-22 02:52:15+00:00,0,0,#viral #surgeons #coronavirus #staysafe #COVID19 #Askasurgeon,Delhi,Please follow these steps to reduce the risk of viral infection To know more you can reach out to verified surgeons who are available 24 7 Link in Bio coronavirus staysafe COVID19 Askasurgeon at Sector 7 Noida,Positive
jagdishstoreind,"In the wake of the Covid-19 outbreak, our stores will remain closed on 22nd & 23rd March, 2020. We must honour the clarion call of our Prime Minister. Let's all stay safe indoors & emerge as winners in this fight. #Covid19 #2020 #outbreak #clarioncall #PrimeMinister #JagdishStore",2020-03-22 01:51:49+00:00,0,0,#Covid19 #outbreak #clarioncall #PrimeMinister #JagdishStore,Delhi,In the wake of the Covid 19 outbreak our stores will remain closed on 22nd 23rd March 2020 We must honour the clarion call of our Prime Minister Let s all stay safe indoors emerge as winners in this fight Covid19 2020 outbreak clarioncall PrimeMinister JagdishStore,Positive
rejimonck,"This is only to warn eachother. These data numbers in other countries ask us to be ENSURE , DOUBLE UP efforts to break the chain. In few minutes we step into #JANTACURFEW Pls be with family and friends. #coronavirus #COVID19",2020-03-22 01:30:36+00:00,0,0,#JANTACURFEW #coronavirus #COVID19,Delhi,This is only to warn eachother These data numbers in other countries ask us to be ENSURE DOUBLE UP efforts to break the chain In few minutes we step into JANTACURFEW Pls be with family and friends coronavirus COVID19,Negative
priti_sriv,Today is #WorldWaterDay. Let’s show our best hand hygiene moments to fight #COVID19. Conserve and save water. #UNWater #NamameGange #WaterDay,2020-03-22 00:53:00+00:00,0,7,#WorldWaterDay #COVID19 #UNWater #NamameGange #WaterDay,Delhi,Today is WorldWaterDay Let s show our best hand hygiene moments to fight COVID19 Conserve and save water UNWater NamameGange WaterDay,Positive
Sandeepsharmak7,"Curfew of the people, by the people, for the people to fight #COVID19. As a responsible citizen, come forward &amp; respond to PM @narendramodi’s call for Janta Curfew by taking the ‘I Support Janta Curfew” pledge. #IndiaFightsCorona",2020-03-22 00:34:07+00:00,0,0,#COVID19 #IndiaFightsCorona,Delhi,Curfew of the people by the people for the people to fight COVID19 As a responsible citizen come forward amp respond to PM s call for Janta Curfew by taking the I Support Janta Curfew pledge IndiaFightsCorona,Positive
youknow_aamir,"A total of 267,013 confirmed #COVID19 cases have been reported to @WHO from 184 countries &amp; territories . #CoronavirusPandemic #CoronaUpdatesInIndia #JantaCurfewMarch22 #ChinaLiedAndPeopleDied #CoronaChainScare #StayAtHome Link: https://bit.ly/2UcUjCp ",2020-03-21 22:57:36+00:00,0,2,#COVID19 #CoronavirusPandemic #CoronaUpdatesInIndia #JantaCurfewMarch22 #ChinaLiedAndPeopleDied #CoronaChainScare #StayAtHome #StayAtHome,Delhi,A total of 267 013 confirmed COVID19 cases have been reported to from 184 countries amp territories CoronavirusPandemic CoronaUpdatesInIndia JantaCurfewMarch22 ChinaLiedAndPeopleDied CoronaChainScare StayAtHome Link,Positive
MishrSom,"Curfew of the people, by the people, for the people to fight #COVID19. As a responsible citizen, come forward &amp; respond to PM @narendramodi’s call for Janta Curfew by taking the ‘I Support Janta Curfew” pledge. #IndiaFightsCorona",2020-03-21 21:35:13+00:00,0,0,#COVID19 #IndiaFightsCorona,Delhi,Curfew of the people by the people for the people to fight COVID19 As a responsible citizen come forward amp respond to PM s call for Janta Curfew by taking the I Support Janta Curfew pledge IndiaFightsCorona,Positive
beingAAPian,"Thread by @arvindgunasekar: At the time when we should have gone for full fledged #Covid19 testing, we were placing international travel rest we shd have been prepping up infrastructure for treatment,we are entering diagnosis phase... How many isolati… ",2020-03-21 20:44:39+00:00,0,2,#Covid19,Delhi,Thread by At the time when we should have gone for full fledged Covid19 testing we were placing international travel rest we shd have been prepping up infrastructure for treatment we are entering diagnosis phase How many isolati,Positive
duinfomedia,The poetry from Bollywood Movie 'The burning train' makes more & more sense in current prevailing situation of the world. #worldphotographyday #covid19 #janatacurfew,2020-03-21 20:40:56+00:00,0,0,#worldphotographyday #covid19 #janatacurfew,Delhi,The poetry from Bollywood Movie The burning train makes more more sense in current prevailing situation of the world worldphotographyday covid19 janatacurfew,Positive
Anilkc74560568,"I am sure, this #covid19 will make us kinder, stronger, younger and together than ever.",2020-03-21 20:01:35+00:00,0,2,#covid19,Delhi,I am sure this covid19 will make us kinder stronger younger and together than ever,Positive
TheBlossom_Gal,"Read this thread if you still think that #Covid19 won't harm you :) Stay inside, Stray Safe :) ",2020-03-21 19:57:30+00:00,3,3,#Covid19,Delhi,Read this thread if you still think that Covid19 won t harm you Stay inside Stray Safe,Positive
nomadnotbad,800 dead in a single day in Italy. Pray for them. #Covid19,2020-03-21 19:41:04+00:00,0,0,#Covid19,Delhi,800 dead in a single day in Italy Pray for them Covid19,Negative
Anilkc74560568,For last few days I was working on something dpecisl. I utilised my time sitting at home. http://vinodscaria.rnabiology.org/covid-19/covid-19-helplines. Thanks @vinodscaria @narendramodi @drharshvardhan @MoHFW_INDIA #covid19 #Covid_19india #covid,2020-03-21 19:29:46+00:00,0,1,#covid19 #Covid_19india #covid,Delhi,For last few days I was working on something dpecisl I utilised my time sitting at home Thanks INDIA covid19 Covid 19india covid,Neutral
MadCapProf,#COVID19 scare : People in public transport with hands always in their pockets. Washing hands with soap frequently . Reminded me of this scene. ,2020-03-21 19:24:05+00:00,0,0,#COVID19,Delhi,COVID19 scare People in public transport with hands always in their pockets Washing hands with soap frequently Reminded me of this scene,Positive
chetanverma0013,I’m honoured shri @RahulGandhi ji for such questions raised by you months before. . . . . We needs leaders like you in every parties in India instead of spineless leaders does not have guts to say their superiors right? #corona #covid19 #CoronaChainScare,2020-03-21 19:11:00+00:00,0,0,#corona #covid19 #CoronaChainScare,Delhi,I m honoured shri ji for such questions raised by you months before We needs leaders like you in every parties in India instead of spineless leaders does not have guts to say their superiors right corona covid19 CoronaChainScare,Positive
MilestoneNgo,"“Safety isn’t expensive, it’s priceless"". Keep Yourself safe by frequently washing your hands . @WHO @moayush @MoHFW_INDIA @PMOIndia @narendramodi @UNICEFIndia @UNESCO @drharshvardhan @SatyendarJain @AamAadmiParty #CoronaFreeBharat #COVID19 #Coronavirus #IndiaFightsCorona",2020-03-21 19:03:49+00:00,0,2,#CoronaFreeBharat #COVID19 #Coronavirus #IndiaFightsCorona,Delhi,Safety isn t expensive it s priceless Keep Yourself safe by frequently washing your hands INDIA CoronaFreeBharat COVID19 Coronavirus IndiaFightsCorona,Positive
mohit0400,"Curfew of the people, by the people, for the people to fight #COVID19. As a responsible citizen, come forward &amp; respond to PM @narendramodi’s call for Janta Curfew by taking the ‘I Support Janta Curfew” pledge. #IndiaFightsCoronavirus",2020-03-21 18:50:40+00:00,0,0,#COVID19 #IndiaFightsCoronavirus,Delhi,Curfew of the people by the people for the people to fight COVID19 As a responsible citizen come forward amp respond to PM s call for Janta Curfew by taking the I Support Janta Curfew pledge IndiaFightsCoronavirus,Positive
SinghJugendr,"Curfew of the people, by the people, for the people to fight #COVID19. As a responsible citizen, come forward &amp; respond to PM @narendramodi’s call for Janta Curfew by taking the ‘I Support Janta Curfew” pledge. #IndiaFightsCorona",2020-03-21 18:45:12+00:00,1,1,#COVID19 #IndiaFightsCorona,Delhi,Curfew of the people by the people for the people to fight COVID19 As a responsible citizen come forward amp respond to PM s call for Janta Curfew by taking the I Support Janta Curfew pledge IndiaFightsCorona,Positive
rajansi45,Inspired by @PMOIndia @narendramodi 's call for #JantaCurfewChallenge my son Abhiraj appeals you all to fight and defeat #Covid19 virus in India. We can and we will fight and defeat the Corona in India. @drharshvardhan,2020-03-21 18:31:35+00:00,1,2,#JantaCurfewChallenge #Covid19,Delhi,Inspired by s call for JantaCurfewChallenge my son Abhiraj appeals you all to fight and defeat Covid19 virus in India We can and we will fight and defeat the Corona in India,Neutral
vibhakarrajan,"Curfew of the people, by the people, for the people to fight #COVID19. As a responsible citizen, come forward &amp; respond to PM @narendramodi’s call for Janta Curfew by taking the ‘I Support Janta Curfew” pledge. #IndiaFightsCorona",2020-03-21 18:08:55+00:00,0,0,#COVID19 #IndiaFightsCorona,Delhi,Curfew of the people by the people for the people to fight COVID19 As a responsible citizen come forward amp respond to PM s call for Janta Curfew by taking the I Support Janta Curfew pledge IndiaFightsCorona,Positive
mahadev_mcc,On 22nd March i.e. #Jantacurfew It is a great challenge For all the Indians. Stay at Home on the Day of #Jantacurfew and enjoy Sunday with your Family.@narendramodi @PMOIndia @AmitShah @mahadev_ceo @ArvindKejriwal @drharshvardhan #IndiaFightsCorona #StayHomeStaySafe #COVID19 – at new delhi,2020-03-21 18:08:33+00:00,0,3,#Jantacurfew #Jantacurfew #IndiaFightsCorona #StayHomeStaySafe #COVID19,Delhi,On 22nd March i e Jantacurfew It is a great challenge For all the Indians Stay at Home on the Day of Jantacurfew and enjoy Sunday with your Family ceo IndiaFightsCorona StayHomeStaySafe COVID19 at new delhi,Positive
PoonamJindalBJP,"Curfew of the people, by the people, for the people to fight #COVID19. Let’s unite in the fight against Corona Virus. #IndiaFightsCorona",2020-03-21 18:04:43+00:00,0,3,#COVID19 #IndiaFightsCorona,Delhi,Curfew of the people by the people for the people to fight COVID19 Let s unite in the fight against Corona Virus IndiaFightsCorona,Neutral
RohitESS,"Curfew of the people, by the people, for the people to fight #COVID19. As a responsible citizen, come forward &amp; respond to PM @narendramodi’s call for Janta Curfew by taking the ‘I Support Janta Curfew” pledge. #IndiaFightsCorona",2020-03-21 17:27:17+00:00,0,1,#COVID19 #IndiaFightsCorona,Delhi,Curfew of the people by the people for the people to fight COVID19 As a responsible citizen come forward amp respond to PM s call for Janta Curfew by taking the I Support Janta Curfew pledge IndiaFightsCorona,Positive
vaibhavjainn,"Old picture, New caption: The time is strolling, The birds are chanting, The humans are whispering, Because The mankind is dying. • vaibhav jain . #covid19 #model #actor #artist #designer #nautanki #quarantine… https://www.instagram.com/p/B-APr1gAPMx/?igshid=1fi2xee7yjxs0",2020-03-21 17:19:48+00:00,0,0,#covid19 #model #actor #artist #designer #nautanki #quarantine,Delhi,Old picture New caption The time is strolling The birds are chanting The humans are whispering Because The mankind is dying vaibhav jain covid19 model actor artist designer nautanki quarantine,Positive
kkvashisht1,"Curfew of the people, by the people, for the people to fight #COVID19. As a responsible citizen, come forward &amp; respond to PM @narendramodi’s call for Janta Curfew by taking the ‘I Support Janta Curfew” pledge. #IndiaFightsCorona – at KRBL LTD. (INDIA GATE)",2020-03-21 17:18:12+00:00,0,0,#COVID19 #IndiaFightsCorona,Delhi,Curfew of the people by the people for the people to fight COVID19 As a responsible citizen come forward amp respond to PM s call for Janta Curfew by taking the I Support Janta Curfew pledge IndiaFightsCorona at KRBL LTD INDIA GATE,Positive
krpawan1306,#covid_19 #covıd19 #wholesomememes #memesdaily #LALAjiPAWAN #harshbeniwal harshbeniwal carryminati singhravinaofficial @ashchanchlani heartandsoulwriting @viviandivine only_crazy_chats #18 #brain #clean #cleaneating… https://www.instagram.com/p/B-AOA9QBvjP/?igshid=1bvyeh84ffimf,2020-03-21 17:05:13+00:00,0,0,#covid_19 #cov #wholesomememes #memesdaily #LALAjiPAWAN #harshbeniwal #brain #clean #cleaneating,Delhi,covid 19 cov d19 wholesomememes memesdaily LALAjiPAWAN harshbeniwal harshbeniwal carryminati singhravinaofficial heartandsoulwriting only crazy chats 18 brain clean cleaneating,Negative
_VaibhavKapoor,"Curfew of the people, by the people, for the people to fight #COVID19. As a responsible citizen, come forward &amp; respond to PM @narendramodi’s call for Janta Curfew by taking the ‘I Support Janta Curfew” pledge. #IndiaFightsCorona",2020-03-21 17:02:15+00:00,0,0,#COVID19 #IndiaFightsCorona,Delhi,Curfew of the people by the people for the people to fight COVID19 As a responsible citizen come forward amp respond to PM s call for Janta Curfew by taking the I Support Janta Curfew pledge IndiaFightsCorona,Positive
Arjit_Garg,"Hate him as much as you want, but #ModiJi's call to clap for 5 min saw extreme enthusiasm among flat owners across India, revealing his never-ending popularity. Experiencing those thunderous claps makes you feel happy and proud at the same time #JanataCurfew #ModiImpact #COVID19 ",2020-03-21 16:47:27+00:00,0,0,#ModiJi #JanataCurfew #ModiImpact #COVID19,Delhi,Hate him as much as you want but ModiJi s call to clap for 5 min saw extreme enthusiasm among flat owners across India revealing his never ending popularity Experiencing those thunderous claps makes you feel happy and proud at the same time JanataCurfew ModiImpact COVID19,Positive
abhinav_1108,"You have right to criticise the gift, but please have some healthy criticism. Clapping just a symbolic and every single individual needs to fight #covid19 at personal level. @amiteshranjan21",2020-03-21 16:39:03+00:00,0,0,#covid19,Delhi,You have right to criticise the gift but please have some healthy criticism Clapping just a symbolic and every single individual needs to fight covid19 at personal level,Positive
ujjwalroy06,"Curfew of the people, by the people, for the people to fight #COVID19. As a responsible citizen, come forward &amp; respond to PM @narendramodi’s call for Janta Curfew by taking the ‘I Support Janta Curfew” pledge. #IndiaFightsCorona",2020-03-21 16:37:20+00:00,0,1,#COVID19 #IndiaFightsCorona,Delhi,Curfew of the people by the people for the people to fight COVID19 As a responsible citizen come forward amp respond to PM s call for Janta Curfew by taking the I Support Janta Curfew pledge IndiaFightsCorona,Positive
chaudharysaheb1,"Curfew of the people, by the people, for the people to fight #COVID19. As a responsible citizen, come forward &amp; respond to PM @narendramodi’s call for Janta Curfew by taking the ‘I Support Janta Curfew” pledge. #IndiaFightsCorona",2020-03-21 16:32:07+00:00,0,2,#COVID19 #IndiaFightsCorona,Delhi,Curfew of the people by the people for the people to fight COVID19 As a responsible citizen come forward amp respond to PM s call for Janta Curfew by taking the I Support Janta Curfew pledge IndiaFightsCorona,Positive
Monukumar7086,"Curfew of the people, by the people, for the people to fight #COVID19. As a responsible citizen, come forward &amp; respond to PM @narendramodi’s call for Janta Curfew by taking the ‘I Support Janta Curfew” pledge. #IndiaFightsCorona",2020-03-21 16:20:47+00:00,0,0,#COVID19 #IndiaFightsCorona,Delhi,Curfew of the people by the people for the people to fight COVID19 As a responsible citizen come forward amp respond to PM s call for Janta Curfew by taking the I Support Janta Curfew pledge IndiaFightsCorona,Positive
bejonmisra,"Curfew of the people, by the people, for the people to fight #COVID19. As a responsible citizen, come forward &amp; respond to PM @narendramodi’s call for Janta Curfew by taking the ‘I Support Janta Curfew” pledge. #IndiaFightsCorona",2020-03-21 16:20:44+00:00,0,1,#COVID19 #IndiaFightsCorona,Delhi,Curfew of the people by the people for the people to fight COVID19 As a responsible citizen come forward amp respond to PM s call for Janta Curfew by taking the I Support Janta Curfew pledge IndiaFightsCorona,Positive
vinay_bjpdelhi,"Curfew of the people, by the people, for the people to fight #COVID19. As a responsible citizen, come forward &amp; respond to PM @narendramodi Ji’s call for Janta Curfew by taking the ‘I Support Janta Curfew” pledge. #IndiaFightsCorona – at New Delhi | नई दिल्ली",2020-03-21 16:09:10+00:00,1,4,#COVID19 #IndiaFightsCorona,Delhi,Curfew of the people by the people for the people to fight COVID19 As a responsible citizen come forward amp respond to PM Ji s call for Janta Curfew by taking the I Support Janta Curfew pledge IndiaFightsCorona at New Delhi,Positive
